activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
5082617,CHEMBL1614679,CHEMBL127,CL,mL.min-1.kg-1,=,7.0,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,7.0,mL.min-1.kg-1,species_only_monkey
5082623,CHEMBL1614679,CHEMBL159,CL,mL.min-1.kg-1,=,7.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,7.0,mL.min-1.kg-1,species_only_monkey
5082637,CHEMBL1614679,CHEMBL428,CL,mL.min-1.kg-1,=,7.2,CHEMBL612558,,Clearance in monkey after iv administration,A,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,7.2,mL.min-1.kg-1,species_only_monkey
5082666,CHEMBL1614687,CHEMBL4,CL,mL.min-1.kg-1,=,7.5,CHEMBL612558,,Clearance in monkey after iv administration,A,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,7.5,mL.min-1.kg-1,species_only_monkey
5082695,CHEMBL1614687,CHEMBL54,CL,mL.min-1.kg-1,=,7.8,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,7.8,mL.min-1.kg-1,species_only_monkey
5082705,CHEMBL1614679,CHEMBL1231530,CL,mL.min-1.kg-1,=,7.9,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(O)CCNC(=O)c1ccccc1,7.9,mL.min-1.kg-1,species_only_monkey
5082714,CHEMBL1614679,CHEMBL16,CL,mL.min-1.kg-1,=,7.9,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,7.9,mL.min-1.kg-1,species_only_monkey
5082719,CHEMBL1614679,CHEMBL34259,CL,mL.min-1.kg-1,=,8.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,8.0,mL.min-1.kg-1,species_only_monkey
5082723,CHEMBL1614679,CHEMBL15413,CL,mL.min-1.kg-1,=,8.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,8.0,mL.min-1.kg-1,species_only_monkey
5082751,CHEMBL1614679,CHEMBL408,CL,mL.min-1.kg-1,=,8.3,CHEMBL612558,,Clearance in monkey after iv administration,A,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,8.3,mL.min-1.kg-1,species_only_monkey
