activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
26026591,CHEMBL5581546,CHEMBL5595970,CL,mL.min-1.g-1,=,156.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance per mg of protein at 5 uM incubated upto 30 mins in presence of NADPH by LC-MS/MS analysis,A,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CCl)[C@@H](NC(=O)[C@@H](N)CSC(c2ccccc2)c2ccccc2)[C@H]1O,0.156,mL.min-1.kg-1,microsome_mouse
26026592,CHEMBL5581546,CHEMBL6966,CL,mL.min-1.g-1,=,185.6,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance per mg of protein at 5 uM incubated upto 30 mins in presence of NADPH by LC-MS/MS analysis,A,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0.1856,mL.min-1.kg-1,microsome_mouse
26032689,CHEMBL5583100,CHEMBL5592417,CL,mL.min-1.g-1,=,29.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,CC(c1c[nH]c(=O)c2ccccc12)N(C)C(=O)Nc1ccc(F)c(Cl)c1,0.029,mL.min-1.kg-1,microsome_mouse
26032690,CHEMBL5583100,CHEMBL5593158,CL,mL.min-1.g-1,=,32.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,CCN(C(=O)Nc1ccc(F)c(Cl)c1)C(C)c1c[nH]c(=O)c2ccccc12,0.032,mL.min-1.kg-1,microsome_mouse
26032691,CHEMBL5583100,CHEMBL5590643,CL,mL.min-1.g-1,=,190.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,CCCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@H](C)c1c[nH]c(=O)c2ccccc12,0.19,mL.min-1.kg-1,microsome_mouse
26032692,CHEMBL5583100,CHEMBL5595196,CL,mL.min-1.g-1,=,172.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,CC(c1c[nH]c(=O)c2ccccc12)N(C(=O)Nc1ccc(F)c(Cl)c1)C1CC1,0.172,mL.min-1.kg-1,microsome_mouse
26032693,CHEMBL5583100,CHEMBL5595679,CL,mL.min-1.g-1,=,243.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,CCCCN(C(=O)Nc1ccc(F)c(Cl)c1)C(C)c1c[nH]c(=O)c2ccccc12,0.243,mL.min-1.kg-1,microsome_mouse
26032694,CHEMBL5583100,CHEMBL5594688,CL,mL.min-1.g-1,=,238.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,COCCN(C(=O)Nc1ccc(F)c(Cl)c1)C(C)c1c[nH]c(=O)c2ccccc12,0.238,mL.min-1.kg-1,microsome_mouse
26032695,CHEMBL5583100,CHEMBL5593957,CL,mL.min-1.g-1,=,182.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,COCCCN(C(=O)Nc1ccc(F)c(Cl)c1)C(C)c1c[nH]c(=O)c2ccccc12,0.182,mL.min-1.kg-1,microsome_mouse
26032697,CHEMBL5583100,CHEMBL5590159,CL,mL.min-1.g-1,=,185.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,CC(c1c[nH]c(=O)c2ccccc12)N(CCCO)C(=O)Nc1ccc(F)c(Cl)c1,0.185,mL.min-1.kg-1,microsome_mouse
26032698,CHEMBL5583100,CHEMBL5591363,CL,mL.min-1.g-1,=,37.0,CHEMBL612558,,Microsomal stability in mouse liver microsomes assessed as intrinsic clearance,A,C[C@H](c1c[nH]c(=O)c2cc(F)ccc12)N(C)C(=O)Nc1ccc(F)c(Cl)c1,0.037,mL.min-1.kg-1,microsome_mouse
