,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,error
5007,25850689,CHEMBL5506843,CHEMBL5560075,Papp,10^-6 cm/s,=,13.0,CHEMBL612558,,Apparent permeability of the compound in human Caco-2 cells at 10 uM measured for 90 mins by LC-MS/MS analysis,A,[2H]C1([2H])C([2H])([2H])C([2H])([2H])C(O)(c2cc(N3CCOC[C@H]3C)nc3c2cnn3-c2cc[nH]n2)C([2H])([2H])C1([2H])[2H],
5008,25850690,CHEMBL5506843,CHEMBL5532145,Papp,10^-6 cm/s,=,1.6,CHEMBL612558,,Apparent permeability of the compound in human Caco-2 cells at 10 uM measured for 90 mins by LC-MS/MS analysis,A,C[C@@H]1COCCN1c1cc(C2(O)CCOCC2)c2cnn(-c3cc[nH]n3)c2n1,
5009,25850691,CHEMBL5506843,CHEMBL5562229,Papp,10^-6 cm/s,=,10.0,CHEMBL612558,,Apparent permeability of the compound in human Caco-2 cells at 10 uM measured for 90 mins by LC-MS/MS analysis,A,C[C@@H]1COCCN1c1cc([C@@]2(O)CCCOC2)c2cnn(-c3cc[nH]n3)c2n1,
5010,25850692,CHEMBL5506843,CHEMBL5568248,Papp,10^-6 cm/s,=,15.0,CHEMBL612558,,Apparent permeability of the compound in human Caco-2 cells at 10 uM measured for 90 mins by LC-MS/MS analysis,A,C[C@@H]1COCCN1c1cc(C2(O)CCOC(C)(C)C2)c2cnn(-c3cc[nH]n3)c2n1,
5011,25850693,CHEMBL5506843,CHEMBL5095260,Papp,10^-6 cm/s,=,6.5,CHEMBL612558,,Apparent permeability of the compound in human Caco-2 cells at 10 uM measured for 90 mins by LC-MS/MS analysis,A,C[C@@H]1COCCN1c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(-c3cc[nH]n3)c2n1,
5012,25858931,CHEMBL5509541,CHEMBL451887,Papp,10^-6 cm/s,=,5.16,CHEMBL612558,,Apparent permeability of the compound across basal to apical side in human Caco-2 cells expressing Pgp/BCRP at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,
5013,25858932,CHEMBL5509541,CHEMBL4877277,Papp,10^-6 cm/s,=,3.33,CHEMBL612558,,Apparent permeability of the compound across basal to apical side in human Caco-2 cells expressing Pgp/BCRP at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,C[C@]1(C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2Cc3ccc(cc3)OCCCCCCCC(=O)N3CCC[C@H]3C(=O)N2)CO1,
5014,25858933,CHEMBL5509541,CHEMBL4867229,Papp,10^-6 cm/s,=,7.25,CHEMBL612558,,Apparent permeability of the compound across basal to apical side in human Caco-2 cells expressing Pgp/BCRP at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,CC(C)C[C@H](NC(=O)[C@@H]1COCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N1)C(=O)[C@@]1(C)CO1,
5015,25858934,CHEMBL5509541,CHEMBL4870740,Papp,10^-6 cm/s,=,8.64,CHEMBL612558,,Apparent permeability of the compound across basal to apical side in human Caco-2 cells expressing Pgp/BCRP at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,CC(C)C[C@H](NC(=O)[C@@H]1COCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N1)C(=O)[C@@]1(C)CO1,
5016,25858935,CHEMBL5509541,CHEMBL4866610,Papp,10^-6 cm/s,=,14.8,CHEMBL612558,,Apparent permeability of the compound across basal to apical side in human Caco-2 cells expressing Pgp/BCRP at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,CC(C)C[C@H](NC(=O)[C@@H]1COCCCCCC(=O)N2CC[C@H]2C(=O)N1)C(=O)[C@@]1(C)CO1,
5017,25858936,CHEMBL5509541,CHEMBL4869559,Papp,10^-6 cm/s,=,14.4,CHEMBL612558,,Apparent permeability of the compound across basal to apical side in human Caco-2 cells expressing Pgp/BCRP at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,CC(C)C[C@H](NC(=O)[C@@H]1COCCCCCC(=O)N2CC(F)(F)C[C@H]2C(=O)N1)C(=O)[C@@]1(C)CO1,
